"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties"
"CHEMBL351590";"";"0";"346.11";"0";"2.55";"10b";"NP(=O)(OCc1ccc([N+](=O)[O-])o1)N(CCCl)CCCl";"IC50";"'='";"130.0";"nM";"6.89";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL760437";"In vitro growth inhibition of human tumor cell line, PACA2";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"MIA PaCa-2 ";"None";"";"";"";"CHEMBL614725";"MIA PaCa-2";"Homo sapiens";"CELL-LINE";"CHEMBL1134465";"1";"Scientific Literature";"J. Med. Chem.";"2001";"CHEMBL3308500";""
"CHEMBL455151";"";"0";"384.52";"0";"4.46";"3c";"COc1cc(NC(C)CCCNC(=O)NC2CCCCC2)c2ncccc2c1";"IC50";"'='";"38000.0";"nM";"4.42";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL976269";"Cytostatic activity against human MiaPaCa2 cells after 72 hrs by MTT assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"MIA PaCa-2 ";"None";"";"";"";"CHEMBL614725";"MIA PaCa-2";"Homo sapiens";"CELL-LINE";"CHEMBL1156695";"1";"Scientific Literature";"Eur. J. Med. Chem.";"2008";"CHEMBL3308500";""
"CHEMBL1163751";"";"0";"549.70";"2";"5.18";"19";"CCOC(=O)c1cc2cc(Nc3ncnc4cc(OCCCN5CCN(CC)CC5)c(OC)cc34)ccc2s1";"IC50";"'='";"2892.0";"nM";"5.54";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL1169118";"Cytotoxicity against human MIAPaCa2 cells after 4 to 5 days by MTT assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"MIA PaCa-2 ";"None";"";"";"";"CHEMBL614725";"MIA PaCa-2";"Homo sapiens";"CELL-LINE";"CHEMBL1165936";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2010";"CHEMBL3308500";""
"CHEMBL205186";"";"0";"365.42";"0";"3.17";"7b";"Nc1ccccc1C(=O)NC(=O)Nc1ccc(Sc2ncccn2)cc1";"IC50";"'='";"7000.0";"nM";"5.16";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL860884";"Cytotoxicity against human Miapaca2 cell line by MTT assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"MIA PaCa-2 ";"None";"";"";"";"CHEMBL614725";"MIA PaCa-2";"Homo sapiens";"CELL-LINE";"CHEMBL1146091";"1";"Scientific Literature";"J. Med. Chem.";"2006";"CHEMBL3308500";""
"CHEMBL1169807";"";"0";"291.35";"0";"4.08";"3i";"COc1ccc(C(=O)/C=C/c2cn(C)c3ccccc23)cc1";"IC50";"'='";"40300.0";"nM";"4.39";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL1174633";"Cytotoxicity against human MIAPaCa2 cells after 48 hrs by spectrophotometry";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"MIA PaCa-2 ";"None";"";"";"";"CHEMBL614725";"MIA PaCa-2";"Homo sapiens";"CELL-LINE";"CHEMBL1177771";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2010";"CHEMBL3308500";""
"CHEMBL888";"GEMCITABINE";"4";"263.20";"0";"-1.29";"1, dFdC, GEM, Gemcitabine";"Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)C2(F)F)c(=O)n1";"IC50";"'='";"1040.0";"nM";"5.98";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL3130393";"Cytostatic activity against human MIAPaCa2 cells after 72 hrs by MTS assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"MIA PaCa-2 ";"None";"";"";"";"CHEMBL614725";"MIA PaCa-2";"Homo sapiens";"CELL-LINE";"CHEMBL3124861";"1";"Scientific Literature";"J. Med. Chem.";"2014";"CHEMBL3308500";""
"CHEMBL126916";"";"0";"853.96";"2";"3.81";"19, SB-T-1214";"CC(=O)O[C@@]12CO[C@@H]1C[C@H](O)[C@@]1(C)C(=O)[C@H](OC(=O)C3CC3)C3=C(C)[C@@H](OC(=O)[C@H](O)[C@H](C=C(C)C)NC(=O)OC(C)(C)C)C[C@@](O)([C@@H](OC(=O)c4ccccc4)[C@@H]12)C3(C)C";"IC50";"'='";"0.92";"nM";"9.04";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL963830";"Cytotoxicity against multidrug resistant human MIAPaCa2 cells after 72 hrs by MTT assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"MIA PaCa-2 ";"None";"";"";"";"CHEMBL614725";"MIA PaCa-2";"Homo sapiens";"CELL-LINE";"CHEMBL1150351";"1";"Scientific Literature";"J. Med. Chem.";"2008";"CHEMBL3308500";""
"CHEMBL4546479";"";"0";"434.52";"1";"6.60";"9m";"O=C(/C=C/c1ccccc1)c1ccc(NC(=O)c2cc3cc4ccccc4nc3s2)cc1";"IC50";"'='";"12500.0";"nM";"4.90";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL4370777";"Antiproliferative activity against human MIAPaCa2 cells after 48 hrs by propidium iodide fluorescence assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"MIA PaCa-2 ";"None";"";"";"";"CHEMBL614725";"MIA PaCa-2";"Homo sapiens";"CELL-LINE";"CHEMBL4368931";"1";"Scientific Literature";"Bioorg Med Chem";"2019";"CHEMBL3308500";""
"CHEMBL1088734";"";"0";"475.47";"0";"4.74";"4d";"O=C(CCCCCCC(=O)Nc1cccc(-c2cn(-c3ccc(C(F)(F)F)cc3)nn2)c1)NO";"IC50";"'='";"900.0";"nM";"6.05";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL1101064";"Growth inhibition of human MIAPaCa2 cells after 72 hrs by MTS assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"MIA PaCa-2 ";"None";"";"";"";"CHEMBL614725";"MIA PaCa-2";"Homo sapiens";"CELL-LINE";"CHEMBL1154884";"1";"Scientific Literature";"J. Med. Chem.";"2010";"CHEMBL3308500";""
"CHEMBL4280477";"";"0";"446.53";"1";"5.80";"6a";"COc1ccc2nc(-c3ccc(N/C=C\C(=O)c4ccc(OC)c(O)c4)c(C)c3)sc2c1";"IC50";"'='";"17010.0";"nM";"4.77";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL4261839";"Antiproliferative activity against human MIAPaCa2 cells after 48 hrs by sulforhodamine B assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"MIA PaCa-2 ";"None";"";"";"";"CHEMBL614725";"MIA PaCa-2";"Homo sapiens";"CELL-LINE";"CHEMBL4261486";"1";"Scientific Literature";"MedChemComm";"2017";"CHEMBL3308500";""
"CHEMBL2380826";"";"0";"420.47";"1";"5.38";"31";"Cc1ccc(C(=O)Nc2ccc(Nc3ccnc4[nH]c(=O)c5ccccc5c34)cc2)cc1";"IC50";"'='";"2390.0";"nM";"5.62";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL2384613";"Antiproliferative activity against human MIAPaCa2 cells";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"MIA PaCa-2 ";"None";"";"";"";"CHEMBL614725";"MIA PaCa-2";"Homo sapiens";"CELL-LINE";"CHEMBL2380198";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2013";"CHEMBL3308500";""
"CHEMBL1834038";"";"0";"344.44";"0";"4.68";"4n";"c1ccc2c(Cc3nsc(Cc4c[nH]c5ccccc45)n3)c[nH]c2c1";"IC50";"'='";"31300.0";"nM";"4.50";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL1839592";"Cytotoxicity against human MIAPaCa2 cells";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"MIA PaCa-2 ";"None";"";"";"";"CHEMBL614725";"MIA PaCa-2";"Homo sapiens";"CELL-LINE";"CHEMBL1833853";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2011";"CHEMBL3308500";""
"CHEMBL553";"ERLOTINIB";"4";"393.44";"0";"3.41";"Erlotinib";"C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1";"IC50";"'='";"82470.0";"nM";"4.08";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL1169118";"Cytotoxicity against human MIAPaCa2 cells after 4 to 5 days by MTT assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"MIA PaCa-2 ";"None";"";"";"";"CHEMBL614725";"MIA PaCa-2";"Homo sapiens";"CELL-LINE";"CHEMBL1165936";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2010";"CHEMBL3308500";""
"CHEMBL203837";"";"0";"382.40";"0";"2.27";"8b";"O=C(NC(=O)c1ccccc1)Nc1ccc(S(=O)(=O)c2ncccn2)cc1";"IC50";"";"";"";"";"";"Not Determined";"";"";"";"";"";"False";"CHEMBL860884";"Cytotoxicity against human Miapaca2 cell line by MTT assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"MIA PaCa-2 ";"None";"";"";"";"CHEMBL614725";"MIA PaCa-2";"Homo sapiens";"CELL-LINE";"CHEMBL1146091";"1";"Scientific Literature";"J. Med. Chem.";"2006";"CHEMBL3308500";""
"CHEMBL206092";"";"0";"350.40";"0";"3.40";"6c";"O=C(NC(=S)Nc1ccc(Oc2ncccn2)cc1)c1ccccc1";"IC50";"";"";"";"";"";"Not Determined";"";"";"";"";"";"False";"CHEMBL860884";"Cytotoxicity against human Miapaca2 cell line by MTT assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"MIA PaCa-2 ";"None";"";"";"";"CHEMBL614725";"MIA PaCa-2";"Homo sapiens";"CELL-LINE";"CHEMBL1146091";"1";"Scientific Literature";"J. Med. Chem.";"2006";"CHEMBL3308500";""
"CHEMBL203336";"";"0";"334.34";"0";"3.23";"6a";"O=C(NC(=O)c1ccccc1)Nc1ccc(Oc2ncccn2)cc1";"IC50";"";"";"";"";"";"Not Determined";"";"";"";"";"";"False";"CHEMBL860884";"Cytotoxicity against human Miapaca2 cell line by MTT assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"MIA PaCa-2 ";"None";"";"";"";"CHEMBL614725";"MIA PaCa-2";"Homo sapiens";"CELL-LINE";"CHEMBL1146091";"1";"Scientific Literature";"J. Med. Chem.";"2006";"CHEMBL3308500";""
"CHEMBL206014";"";"0";"411.40";"0";"2.51";"8e";"O=C(NC(=O)c1ccccc1[N+](=O)[O-])Nc1ccc([S+]([O-])c2ncccn2)cc1";"IC50";"";"";"";"";"";"Not Determined";"";"";"";"";"";"False";"CHEMBL860884";"Cytotoxicity against human Miapaca2 cell line by MTT assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"MIA PaCa-2 ";"None";"";"";"";"CHEMBL614725";"MIA PaCa-2";"Homo sapiens";"CELL-LINE";"CHEMBL1146091";"1";"Scientific Literature";"J. Med. Chem.";"2006";"CHEMBL3308500";""
"CHEMBL206013";"";"0";"461.30";"0";"3.03";"8d";"O=C(NC(=O)c1ccccc1)Nc1ccc(S(=O)(=O)c2ncc(Br)cn2)cc1";"IC50";"";"";"";"";"";"Not Determined";"";"";"";"";"";"False";"CHEMBL860884";"Cytotoxicity against human Miapaca2 cell line by MTT assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"MIA PaCa-2 ";"None";"";"";"";"CHEMBL614725";"MIA PaCa-2";"Homo sapiens";"CELL-LINE";"CHEMBL1146091";"1";"Scientific Literature";"J. Med. Chem.";"2006";"CHEMBL3308500";""
"CHEMBL202742";"";"0";"427.26";"0";"4.30";"6i";"Cc1cc(NC(=O)NC(=O)c2ccccc2)ccc1Oc1ncc(Br)cn1";"IC50";"";"";"";"";"";"Not Determined";"";"";"";"";"";"False";"CHEMBL860884";"Cytotoxicity against human Miapaca2 cell line by MTT assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"MIA PaCa-2 ";"None";"";"";"";"CHEMBL614725";"MIA PaCa-2";"Homo sapiens";"CELL-LINE";"CHEMBL1146091";"1";"Scientific Literature";"J. Med. Chem.";"2006";"CHEMBL3308500";""
"CHEMBL467793";"";"0";"346.39";"0";"2.11";"9";"Nc1ccc(-c2cc(C(=O)NCCCCCCC(=O)NO)no2)cc1";"IC50";"'='";"100.0";"nM";"7.00";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL976449";"Antiproliferative activity against human MiaPaca2 cells after 72 hrs by MTT assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"MIA PaCa-2 ";"None";"";"";"";"CHEMBL614725";"MIA PaCa-2";"Homo sapiens";"CELL-LINE";"CHEMBL1155917";"1";"Scientific Literature";"J. Med. Chem.";"2008";"CHEMBL3308500";""
"CHEMBL467998";"";"0";"303.32";"0";"1.75";"2";"O=C(CCCCNC(=O)c1cc(-c2ccccc2)on1)NO";"IC50";"'='";"4000.0";"nM";"5.40";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL976449";"Antiproliferative activity against human MiaPaca2 cells after 72 hrs by MTT assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"MIA PaCa-2 ";"None";"";"";"";"CHEMBL614725";"MIA PaCa-2";"Homo sapiens";"CELL-LINE";"CHEMBL1155917";"1";"Scientific Literature";"J. Med. Chem.";"2008";"CHEMBL3308500";""
"CHEMBL383541";"";"0";"370.46";"0";"4.08";"1b";"N[C@H](COc1cncc(/C=C/c2ccncc2)c1)Cc1c[nH]c2ccccc12";"IC50";"'='";"12000.0";"nM";"4.92";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL868853";"Antiproliferative activity against human MiaPaCa-2 cells";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"MIA PaCa-2 ";"None";"";"";"";"CHEMBL614725";"MIA PaCa-2";"Homo sapiens";"CELL-LINE";"CHEMBL1146102";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2006";"CHEMBL3308500";""
"CHEMBL1806791";"";"0";"244.26";"0";"2.91";"26";"N#Cc1ccc2ccc3nc4ncccc4n3c2c1";"IC50";"'>'";"100000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL1810664";"Antiproliferative activity against human MIAPaCa2 cells after 72 hrs by MTT assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"MIA PaCa-2 ";"None";"";"";"";"CHEMBL614725";"MIA PaCa-2";"Homo sapiens";"CELL-LINE";"CHEMBL1806443";"1";"Scientific Literature";"Eur. J. Med. Chem.";"2011";"CHEMBL3308500";""
"CHEMBL1163731";"";"0";"535.67";"1";"4.79";"2";"CCOC(=O)c1cc2cc(Nc3ncnc4cc(OC)c(OCCCN5CCN(C)CC5)cc34)ccc2s1";"IC50";"'='";"5208.0";"nM";"5.28";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL1169118";"Cytotoxicity against human MIAPaCa2 cells after 4 to 5 days by MTT assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"MIA PaCa-2 ";"None";"";"";"";"CHEMBL614725";"MIA PaCa-2";"Homo sapiens";"CELL-LINE";"CHEMBL1165936";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2010";"CHEMBL3308500";""
"CHEMBL1448";"NICLOSAMIDE";"4";"327.12";"0";"3.86";"Niclosamide";"O=C(Nc1ccc([N+](=O)[O-])cc1Cl)c1cc(Cl)ccc1O";"IC50";"'='";"1100.0";"nM";"5.96";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL1226544";"Antiproliferative activity against human MIAPaCa2cells after 120 hrs by MTT assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"MIA PaCa-2 ";"None";"";"";"";"CHEMBL614725";"MIA PaCa-2";"Homo sapiens";"CELL-LINE";"CHEMBL1221184";"1";"Scientific Literature";"Nat. Chem. Biol.";"2006";"CHEMBL3308500";""
"CHEMBL4081890";"";"0";"570.70";"2";"5.55";"63";"NS(=O)(=O)c1ccc(Cc2c(-c3cccc(-c4ccccc4)c3)nn(-c3nc(C(=O)O)cs3)c2CC2CC2)cc1";"IC50";"'='";"1210.0";"nM";"5.92";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL4032336";"Cytotoxicity against human MIAPaCa2 cells assessed as long term cell growth inhibition measured every 4 hrs for 120 hrs by incucyte zoom live cell analysis";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"MIA PaCa-2 ";"None";"";"";"";"CHEMBL614725";"MIA PaCa-2";"Homo sapiens";"CELL-LINE";"CHEMBL4028893";"1";"Scientific Literature";"J Med Chem";"2017";"CHEMBL3308500";""
"CHEMBL466033";"";"0";"370.43";"0";"3.25";"10";"NC(=O)c1cc(CCCCC(=O)Nc2nc(-c3ccccc3)cs2)on1";"IC50";"'>'";"50000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL971417";"Antiproliferative activity against human MIAPaCa2 cells by MTT assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"MIA PaCa-2 ";"None";"";"";"";"CHEMBL614725";"MIA PaCa-2";"Homo sapiens";"CELL-LINE";"CHEMBL1136917";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2009";"CHEMBL3308500";""
"CHEMBL511715";"";"0";"354.37";"0";"2.69";"11";"O=C(CCCCc1cc(C(=O)NO)no1)Nc1cnc2ccccc2c1";"IC50";"'='";"24000.0";"nM";"4.62";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL971417";"Antiproliferative activity against human MIAPaCa2 cells by MTT assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"MIA PaCa-2 ";"None";"";"";"";"CHEMBL614725";"MIA PaCa-2";"Homo sapiens";"CELL-LINE";"CHEMBL1136917";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2009";"CHEMBL3308500";""
"CHEMBL4071350";"";"0";"160.13";"0";"0.41";"QD 323";"O=C1C=CC(=O)c2ncncc21";"IC50";"'='";"9400.0";"nM";"5.03";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL4059085";"Cytotoxicity against human MIAPaCa2 cells assessed as decrease in cell proliferation after 72 hrs by MTT assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"MIA PaCa-2 ";"None";"";"";"";"CHEMBL614725";"MIA PaCa-2";"Homo sapiens";"CELL-LINE";"CHEMBL4052826";"1";"Scientific Literature";"J Med Chem";"2018";"CHEMBL3308500";""
"CHEMBL1086615";"";"0";"198.22";"0";"3.13";"5b";"Cc1nc(-c2c[nH]c3ccccc23)co1";"IC50";"'='";"688500.0";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"False";"CHEMBL1107816";"Cytotoxicity against human MIAPaCa2 cells after 48 hrs by MTT assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"MIA PaCa-2 ";"None";"";"";"";"CHEMBL614725";"MIA PaCa-2";"Homo sapiens";"CELL-LINE";"CHEMBL1154877";"1";"Scientific Literature";"Eur. J. Med. Chem.";"2010";"CHEMBL3308500";""
"CHEMBL451664";"";"0";"562.24";"2";"9.58";"15";"C=C(C)[C@@H]1CC[C@]2(C(=O)O)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)Cc6c([nH]c7c(Cl)cccc67)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12";"IC50";"'='";"11.6";"ug.mL-1";"";"";"";"UO_0000274";"";"";"";"";"False";"CHEMBL981709";"Cytotoxicity against human MIA PaCa2 cells after 72 hrs by MTT assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"MIA PaCa-2 ";"None";"";"";"";"CHEMBL614725";"MIA PaCa-2";"Homo sapiens";"CELL-LINE";"CHEMBL1144169";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2008";"CHEMBL3308500";""
"CHEMBL45830";"MILTIRONE";"0";"282.38";"0";"4.11";"17";"CC(C)C1=Cc2ccc3c(c2C(=O)C1=O)CCCC3(C)C";"IC50";"'='";"22500.0";"nM";"4.65";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL1816555";"Cytotoxicity against human MIAPaCa2 cells after 24 hrs by MTT assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"MIA PaCa-2 ";"None";"";"";"";"CHEMBL614725";"MIA PaCa-2";"Homo sapiens";"CELL-LINE";"CHEMBL1811852";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2011";"CHEMBL3308500";""
"CHEMBL560774";"";"0";"223.24";"0";"2.80";"3b";"c1ccc(-c2noc(-c3ccncc3)n2)cc1";"IC50";"'='";"497000.0";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"False";"CHEMBL1023645";"Anticancer activity against human MIAPaCa2 cells after 24 hrs by MTT assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"MIA PaCa-2 ";"None";"";"";"";"CHEMBL614725";"MIA PaCa-2";"Homo sapiens";"CELL-LINE";"CHEMBL1151891";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2009";"CHEMBL3308500";""
"CHEMBL4084774";"";"0";"535.40";"1";"3.40";"36";"NS(=O)(=O)c1ccc(Cc2c(-c3cccc(Br)c3)nn(-c3nc(C(=O)O)cs3)c2O)cc1";"IC50";"'>'";"57000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL4032335";"Cytotoxicity against human MIAPaCa2 cells after 48 hrs by CellTiter-Glo assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"MIA PaCa-2 ";"None";"";"";"";"CHEMBL614725";"MIA PaCa-2";"Homo sapiens";"CELL-LINE";"CHEMBL4028893";"1";"Scientific Literature";"J Med Chem";"2017";"CHEMBL3308500";""
"CHEMBL175912";"";"0";"210.28";"0";"1.51";"6a";"CC(C)C1NC(=O)N(C2CCCC2)C1=O";"IC50";"'>'";"100000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL833254";"Inhibition of pancreatic carcinoma cell line (MiaPaCa-2) growth";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"MIA PaCa-2 ";"None";"";"";"";"CHEMBL614725";"MIA PaCa-2";"Homo sapiens";"CELL-LINE";"CHEMBL1141177";"1";"Scientific Literature";"J. Med. Chem.";"2005";"CHEMBL3308500";""
"CHEMBL4075666";"";"0";"531.62";"1";"4.18";"56";"Nc1c(Cc2ccc(S(N)(=O)=O)cc2)c(-c2cccc(-c3ccccc3)c2)nn1-c1nc(C(=O)O)cs1";"IC50";"'>'";"57000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL4032335";"Cytotoxicity against human MIAPaCa2 cells after 48 hrs by CellTiter-Glo assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"MIA PaCa-2 ";"None";"";"";"";"CHEMBL614725";"MIA PaCa-2";"Homo sapiens";"CELL-LINE";"CHEMBL4028893";"1";"Scientific Literature";"J Med Chem";"2017";"CHEMBL3308500";""
"CHEMBL1088168";"";"0";"278.29";"0";"4.63";"5d";"Fc1ccc(-c2nc(-c3c[nH]c4ccccc34)co2)cc1";"IC50";"'='";"40600.0";"nM";"4.39";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL1107816";"Cytotoxicity against human MIAPaCa2 cells after 48 hrs by MTT assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"MIA PaCa-2 ";"None";"";"";"";"CHEMBL614725";"MIA PaCa-2";"Homo sapiens";"CELL-LINE";"CHEMBL1154877";"1";"Scientific Literature";"Eur. J. Med. Chem.";"2010";"CHEMBL3308500";""
"CHEMBL1087018";"";"0";"274.32";"0";"4.41";"5h";"c1ccc(Cc2nc(-c3c[nH]c4ccccc34)co2)cc1";"IC50";"'='";"103000.0";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"False";"CHEMBL1107816";"Cytotoxicity against human MIAPaCa2 cells after 48 hrs by MTT assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"MIA PaCa-2 ";"None";"";"";"";"CHEMBL614725";"MIA PaCa-2";"Homo sapiens";"CELL-LINE";"CHEMBL1154877";"1";"Scientific Literature";"Eur. J. Med. Chem.";"2010";"CHEMBL3308500";""
"CHEMBL1087019";"";"0";"294.74";"1";"5.14";"5i";"Clc1ccc(-c2nc(-c3c[nH]c4ccccc34)co2)cc1";"IC50";"'='";"325500.0";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"False";"CHEMBL1107816";"Cytotoxicity against human MIAPaCa2 cells after 48 hrs by MTT assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"MIA PaCa-2 ";"None";"";"";"";"CHEMBL614725";"MIA PaCa-2";"Homo sapiens";"CELL-LINE";"CHEMBL1154877";"1";"Scientific Literature";"Eur. J. Med. Chem.";"2010";"CHEMBL3308500";""
"CHEMBL1087021";"";"0";"184.20";"0";"2.82";"5k";"c1ccc2c(-c3cocn3)c[nH]c2c1";"IC50";"'='";"103000.0";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"False";"CHEMBL1107816";"Cytotoxicity against human MIAPaCa2 cells after 48 hrs by MTT assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"MIA PaCa-2 ";"None";"";"";"";"CHEMBL614725";"MIA PaCa-2";"Homo sapiens";"CELL-LINE";"CHEMBL1154877";"1";"Scientific Literature";"Eur. J. Med. Chem.";"2010";"CHEMBL3308500";""
"CHEMBL398015";"";"0";"312.32";"0";"2.22";"12";"COC1=CC(=O)c2c(c(COc3cccnc3)c(C)n2C)C1=O";"IC50";"'='";"562.0";"nM";"6.25";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL900148";"Cytotoxicity against human MIA PaCa2 cells after 72 hrs by MTT assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"MIA PaCa-2 ";"None";"";"";"";"CHEMBL614725";"MIA PaCa-2";"Homo sapiens";"CELL-LINE";"CHEMBL1138238";"1";"Scientific Literature";"J. Med. Chem.";"2007";"CHEMBL3308500";""
"CHEMBL235325";"";"0";"356.33";"0";"2.73";"7";"COC1=CC(=O)c2c(c(COc3ccccc3[N+](=O)[O-])c(C)n2C)C1=O";"IC50";"'='";"104.0";"nM";"6.98";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL900148";"Cytotoxicity against human MIA PaCa2 cells after 72 hrs by MTT assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"MIA PaCa-2 ";"None";"";"";"";"CHEMBL614725";"MIA PaCa-2";"Homo sapiens";"CELL-LINE";"CHEMBL1138238";"1";"Scientific Literature";"J. Med. Chem.";"2007";"CHEMBL3308500";""
