"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties"
"CHEMBL3656686";"";"0";"480.52";"0";"3.75";"BDBM122752";"CN(C)CCn1ccc(Nc2ncc3c(n2)-c2c(nn(C)c2-c2ccc(OC(F)F)cc2)CC3)n1";"IC50";"'='";"5.0";"nM";"8.30";"";"251544";"UO_0000065";"17.28";"0.32";"4.55";"9.66";"False";"CHEMBL3705323";"DELFIA assay: The kinase activity is measured by DELFIA assay (dissociation-enhanced lanthanide fluorescence immunoassay, Perkin Elmer). The cytoplasmic kinase domain of human IGF-1R (amino acids 964-1370) is expressed as a fusion protein with a glutathione-S-transferase tag (IGF-1R-GST) in High Five Cells (Invitrogen). Enzyme activity is measured in the presence of substances and a control substance. Poly-glutamate-tyrosine peptide (pEY, Sigma Aldrich) and biotinylated pEY (bio-pEY) are used as reaction substrates. 10 uL of substance in 25% DMSO are mixed with 30 uL of IGF-1R-GST solution (67 mM HEPES pH 7.4, 15 ug/mL pEY, 1.7 ug/mL bio-pEY, 13.3 mM MgCl2, 3.3 mM dithiothreitol, 0.0033% Brij 35, 2 ng IGF-1R-GST) in 96-well plates. The reactions are started with 10 uL of a 750 uM ATP solution. After 40 min at RT the reactions are stopped with 50 uL of stop solution (250 mM EDTA, 20 mM HEPES pH 7.4).";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1957";"Insulin-like growth factor I receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3639315";"37";"BindingDB Database";"";"2014";"None";""
"CHEMBL1760050";"";"0";"373.42";"0";"4.53";"19";"COc1cc(Nc2nccc(Nc3cnc4ccccc4c3)n2)cc(OC)c1";"IC50";"'='";"6458.0";"nM";"5.19";"";"";"UO_0000065";"13.90";"0.25";"0.66";"6.39";"False";"CHEMBL1764524";"Inhibition of IGF1-induced human IGF1R phosphorylation expressed in rat fibroblast cells preincubated with compound for 1 hr";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"Fibroblast";"None";"";"";"";"CHEMBL1957";"Insulin-like growth factor I receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1759866";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2011";"CHEMBL3308065";""
"CHEMBL3972618";"";"0";"550.67";"1";"3.78";"BDBM184391";"CN(C)C(=O)CCCn1ccc(Nc2ncc3c(n2)-c2c(nn(C)c2Cc2cccc(-c4cnn(C)c4)c2)CC3)n1";"IC50";"'='";"0.8";"nM";"9.10";"";"332666";"UO_0000065";"16.52";"0.30";"5.32";"8.15";"False";"CHEMBL3887328";"DELFIA Assay: The kinase activity is measured by DELFIA assay (dissociation-enhanced lanthanide fluorescence immunoassay, Perkin Elmer). The cytoplasmic kinase domain of human IGF-1R (amino acids 964-1370) is expressed as a fusion protein with a glutathione-S-transferase tag (IGF-1R-GST) in High Five.TM. Cells (Invitrogen). Enzyme activity is measured in the presence of substances and a control substance. Poly-glutamate-tyrosine peptide (pEY, Sigma Aldrich) and biotinylated pEY (bio-pEY) are used as reaction substrates.10 uL of substance in 25% DMSO are mixed with 30 uL of IGF-1R-GST solution (67 mM HEPES pH 7.4, 15 ug/mL pEY, 1.7 ug/mL bio-pEY, 13.3 mM MgCl2, 3.3 mM dithiothreitol, 0.0033% Brij 35, 2 ng IGF-1R-GST) in 96-well plates. The reactions are started with 10 uL of a 750 uM ATP solution. After 40 min at RT the reactions are stopped with 50 .mu.L of stop solution (250 mM EDTA, 20 mM HEPES pH 7.4). 90 uL from each reaction are transferred.";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1957";"Insulin-like growth factor I receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3886278";"37";"BindingDB Database";"";"2015";"None";""
"CHEMBL3786634";"";"0";"521.69";"1";"3.79";"16";"Nc1ncnc2c1c(-c1cccc(OCC34CCC(CC3)O4)c1)cn2[C@H]1C[C@@H](CN2CC[S+]([O-])CC2)C1";"IC50";"";"";"";"";"";"Not Determined";"";"";"";"";"";"False";"CHEMBL3789672";"Inhibition of IGF-1 receptor (unknown origin) in presence of [gamma33P]ATP";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1957";"Insulin-like growth factor I receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3785066";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2016";"None";""
"CHEMBL1256430";"";"0";"586.14";"2";"6.12";"M22";"CC(C)N1CCC(N2CCC(n3nc(-c4ccc(Nc5nc6cccc(Cl)c6o5)cc4)c4c(N)ncnc43)CC2)CC1";"IC50";"'='";"115.0";"nM";"6.94";"";"";"UO_0000065";"11.84";"0.23";"0.82";"6.08";"False";"CHEMBL3047240";"Inhibition of Homo sapiens (human) recombinant C-terminal GST-tagged IGF1R expressed in baculovirus infected Sf21 cells by homogeneous time-resolved fluorescence assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"Sf21";"None";"";"";"";"CHEMBL1957";"Insulin-like growth factor I receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3046195";"1";"Scientific Literature";"Med Chem Res";"2012";"CHEMBL4106362";""
"CHEMBL3982306";"";"0";"730.82";"2";"7.17";"83";"COc1cc(N2CCC(N3CCC[C@H](O)C3)CC2)ccc1Nc1nccc(-c2c(-c3cccc(C(=O)Nc4c(F)cccc4F)c3)nc3ccccn23)n1";"IC50";"'<'";"100.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL3883019";"Inhibition of IGF1-induced human IGF1R autophosphorylation expressed in mouse NIH-3T3 cells preincubated for 2 hrs followed by IGF-1 induction measured after 15 mins by DELFIA";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"NIH3T3";"None";"";"";"";"CHEMBL1957";"Insulin-like growth factor I receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3882727";"38";"Patent Bioactivity Data";"";"2008";"CHEMBL3307716";""
"CHEMBL3898780";"";"0";"760.86";"2";"8.35";"100";"COc1cc(C2CCN(C3CCN(CCF)CC3)CC2)ccc1Nc1nccc(-c2c(-c3cccc(C(=O)Nc4c(F)cccc4F)c3)nc3ccccn23)n1";"IC50";"'<'";"100.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL3883019";"Inhibition of IGF1-induced human IGF1R autophosphorylation expressed in mouse NIH-3T3 cells preincubated for 2 hrs followed by IGF-1 induction measured after 15 mins by DELFIA";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"NIH3T3";"None";"";"";"";"CHEMBL1957";"Insulin-like growth factor I receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3882727";"38";"Patent Bioactivity Data";"";"2008";"CHEMBL3307716";""
"CHEMBL2088096";"";"0";"435.49";"0";"3.65";"9";"COc1cc(CCc2cc(Nc3ccnc(NCc4cc(C)no4)n3)n[nH]2)cc(OC)c1";"IC50";"'='";"5011.87";"nM";"5.30";"";"";"UO_0000065";"12.17";"0.23";"1.65";"4.31";"False";"CHEMBL2090017";"Inhibition of human IGF1R phosphorylation expressed in IGF-1-stimulated knockout mouse R+ cells treated 30 mins before IGF-1 stimulation measured after 20 mins by immunoblotting";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1957";"Insulin-like growth factor I receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2086247";"1";"Scientific Literature";"J. Med. Chem.";"2012";"None";""
"CHEMBL549369";"";"0";"516.57";"1";"2.44";"33";"CN1CCN(c2ccc(C(=O)Nc3n[nH]c4c3CN(S(=O)(=O)c3cc(F)cc(F)c3)CC4)cc2)CC1";"IC50";"'='";"3050.0";"nM";"5.52";"";"";"UO_0000065";"10.68";"0.21";"3.08";"5.43";"False";"CHEMBL1055737";"Inhibition for IGF1R-induced S6 ribosomal protein phosphorylation in growth factor-stimulated NHDF";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1957";"Insulin-like growth factor I receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1152979";"1";"Scientific Literature";"J. Med. Chem.";"2009";"None";""
"CHEMBL3660971";"";"0";"581.72";"1";"4.54";"BDBM122915";"COCCN1CCC(NC(=O)c2ccc(Nc3ncc4c(n3)-c3c(nn(C)c3-c3ccccc3C)CC4)c(OC)c2)CC1";"IC50";"'='";"5.0";"nM";"8.30";"";"251706";"UO_0000065";"14.27";"0.26";"3.76";"7.80";"False";"CHEMBL3705323";"DELFIA assay: The kinase activity is measured by DELFIA assay (dissociation-enhanced lanthanide fluorescence immunoassay, Perkin Elmer). The cytoplasmic kinase domain of human IGF-1R (amino acids 964-1370) is expressed as a fusion protein with a glutathione-S-transferase tag (IGF-1R-GST) in High Five Cells (Invitrogen). Enzyme activity is measured in the presence of substances and a control substance. Poly-glutamate-tyrosine peptide (pEY, Sigma Aldrich) and biotinylated pEY (bio-pEY) are used as reaction substrates. 10 uL of substance in 25% DMSO are mixed with 30 uL of IGF-1R-GST solution (67 mM HEPES pH 7.4, 15 ug/mL pEY, 1.7 ug/mL bio-pEY, 13.3 mM MgCl2, 3.3 mM dithiothreitol, 0.0033% Brij 35, 2 ng IGF-1R-GST) in 96-well plates. The reactions are started with 10 uL of a 750 uM ATP solution. After 40 min at RT the reactions are stopped with 50 uL of stop solution (250 mM EDTA, 20 mM HEPES pH 7.4).";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1957";"Insulin-like growth factor I receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3639315";"37";"BindingDB Database";"";"2014";"None";""
"CHEMBL3672895";"";"0";"534.61";"1";"4.49";"BDBM158156";"COCCNc1cc(N2CCN(C)CC2)ccc1C(=O)Nc1n[nH]c2ccc(Cc3cc(F)cc(F)c3)cc12";"IC50";"'='";"1103.0";"nM";"5.96";"";"300521";"UO_0000065";"11.14";"0.21";"1.47";"6.97";"True";"CHEMBL3705429";"Biochemical Assay: The inhibitory activity of putative kinase inhibitors and the potency of selected compounds were determined using a trans-phosphorylation assay.A specific substrate was incubated with the kinase in appropriate buffer conditions in the presence of ATP traced with .sup.33P-.gamma.-ATP (gamma phosphate-labeled, Redivue.TM. Code Number AH9968, 1000-3000 Ci/mmole, Amersham Biosciences Piscataway, N.J., USA), optimal cofactors and test compound.At the end of the phosphorylation reaction, more than 98% cold and radioactive ATP were captured by an excess of Dowex ion exchange resin. The resin was allowed to settle to the bottom of reaction wells by gravity. Supernatant, containing substrate peptide, was subsequently withdrawn and transferred into a counting plate, and radioactivity (corresponding to phosphate incorporated into peptide) was evaluated by .beta.-counting. Assay Conditions:The kinase assay was run with a final enzyme concentration of 6 nM, in the presence of 6 microM ATP, 1 nM .";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1957";"Insulin-like growth factor I receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3638444";"37";"BindingDB Database";"";"2015";"None";""
"CHEMBL3920475";"";"0";"501.62";"1";"2.63";"table3, ent 615";"CC(C)c1cc(CNc2nc(Nc3cc(C4CC4)[nH]n3)cc(N3CCN(S(C)(=O)=O)CC3)n2)on1";"IC50";"'='";"50.0";"nM";"7.30";"";"";"UO_0000065";"14.55";"0.28";"4.67";"5.03";"False";"CHEMBL3882755";"Inhibition of human IGF1R kinase domain (M954 to C1367 residues) un-phosphorylated apo-enzyme form expressed in baculovirus based expression system using poly-EY peptide incubated for 2 hrs by luciferase-luciferin coupled chemiluminescent assay";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1957";"Insulin-like growth factor I receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3882726";"38";"Patent Bioactivity Data";"";"2008";"None";""
"CHEMBL3939181";"";"0";"511.43";"1";"4.15";"table2, ent 28";"CN1CCC(NC(=O)c2ccc(Nc3ncc(Br)c(Nc4cc(C5CC5)n[nH]4)n3)cc2)CC1";"IC50";"'='";"50.0";"nM";"7.30";"";"";"UO_0000065";"14.28";"0.30";"3.15";"6.59";"False";"CHEMBL3882755";"Inhibition of human IGF1R kinase domain (M954 to C1367 residues) un-phosphorylated apo-enzyme form expressed in baculovirus based expression system using poly-EY peptide incubated for 2 hrs by luciferase-luciferin coupled chemiluminescent assay";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1957";"Insulin-like growth factor I receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3882726";"38";"Patent Bioactivity Data";"";"2008";"None";""
"CHEMBL3421967";"";"0";"415.50";"0";"3.52";"18";"COc1cc(N2CCN(C)CC2)ccc1Nc1nccc(-c2c[nH]c3cnccc23)n1";"IC50";"'='";"1489.0";"nM";"5.83";"";"";"UO_0000065";"14.02";"0.26";"2.31";"7.09";"False";"CHEMBL3424980";"Inhibition of human recombinant N-terminal His6-tagged IGF-1R using fluorescence substrate after 80 mins by caliper off-chip incubation mobility shift assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1957";"Insulin-like growth factor I receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3421608";"1";"Scientific Literature";"J. Med. Chem.";"2015";"None";""
"CHEMBL2088100";"";"0";"375.44";"0";"3.64";"13";"Cc1cc(CNc2nccc(Nc3cc(CCc4ccccc4)[nH]n3)n2)on1";"IC50";"'='";"15848.93";"nM";"4.80";"";"";"UO_0000065";"12.78";"0.23";"1.16";"4.59";"False";"CHEMBL2090014";"Inhibition of recombinant N terminal His6-tagged human IGF1R (959 to end) expressed in baculovirus infected Sf21 cells after 80 mins by caliper mobility shift assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"Sf21";"None";"";"";"";"CHEMBL1957";"Insulin-like growth factor I receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2086247";"1";"Scientific Literature";"J. Med. Chem.";"2012";"CHEMBL4106362";""
"CHEMBL553443";"";"0";"624.67";"1";"3.02";"34";"CN1CCN(c2ccc(C(=O)Nc3n[nH]c4c3CN(S(=O)(=O)c3cc(F)cc(F)c3)CC4)c(NC(=O)c3ccc[nH]3)c2)CC1";"IC50";"'='";"80.0";"nM";"7.10";"";"";"UO_0000065";"11.36";"0.22";"4.08";"4.84";"False";"CHEMBL1055740";"Inhibition of IGF1R in human MCF7 cells by Western blot analysis";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"MCF7";"None";"";"";"";"CHEMBL1957";"Insulin-like growth factor I receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1152979";"1";"Scientific Literature";"J. Med. Chem.";"2009";"CHEMBL3308403";""
"CHEMBL401930";"";"0";"479.97";"0";"3.86";"1, BMS-536924";"Cc1cc(N2CCOCC2)cc2[nH]c(-c3c(NC[C@@H](O)c4cccc(Cl)c4)cc[nH]c3=O)nc12";"IC50";"'='";"110.0";"nM";"6.96";"";"";"UO_0000065";"14.50";"0.28";"3.10";"6.55";"False";"CHEMBL928516";"Inhibition of IGF1R expressed in SAL cells";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"SAL";"None";"";"";"";"CHEMBL1957";"Insulin-like growth factor I receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1141515";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2008";"None";""
"CHEMBL1077325";"";"0";"579.10";"2";"5.13";"4g";"Cc1cc(N2CC[C@H](NC(=O)OC(C)(C)C)C2)cc2[nH]c(-c3c(NC[C@@H](O)c4cccc(Cl)c4)cc[nH]c3=O)nc12";"IC50";"'='";"410.0";"nM";"6.39";"";"";"UO_0000065";"11.03";"0.21";"1.26";"4.72";"False";"CHEMBL1102236";"Inhibition of human recombinant IGF-1R tyrosine kinase expressed in baculovirus system assessed as [33gamma]ATP phosphorylation of poly(Glu/Tyr) substrate after 45 mins by scintillation counting";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1957";"Insulin-like growth factor I receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1155377";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2010";"None";""
"CHEMBL3417489";"";"0";"543.60";"1";"4.05";"8a";"O=c1ccc(-n2ccc3ccc(F)cc32)nn1CCOc1ccnc2cc(OCCCN3CCOCC3)ccc12";"IC50";"'>'";"1000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL3420301";"Inhibition of IGF1R (unknown origin)";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1957";"Insulin-like growth factor I receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3414492";"1";"Scientific Literature";"Eur. J. Med. Chem.";"2015";"None";""
"CHEMBL599224";"";"0";"369.43";"0";"0.50";"50";"CC(=O)N1CCC(Nc2ncc3c(n2)-c2c(c(C(N)=O)nn2C)CC3)CC1";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL1072202";"Inhibition of IGF1R";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1957";"Insulin-like growth factor I receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1157561";"1";"Scientific Literature";"J. Med. Chem.";"2010";"None";""
"CHEMBL491677";"";"0";"398.47";"0";"4.91";"Page No1356 R30C2";"COc1cc2ncnc(Nc3ccc(N4Cc5ccccc5C4)cc3)c2cc1OC";"IC50";"'='";"7500.0";"nM";"5.12";"";"";"UO_0000065";"12.86";"0.23";"0.21";"8.61";"False";"CHEMBL964947";"Inhibition of IGF1R by virtual HTS assay";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1957";"Insulin-like growth factor I receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1153282";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2009";"None";""
"CHEMBL251534";"";"0";"522.66";"1";"4.67";"23";"Cc1ccc(Cc2nc3cc(-c4nn([C@H]5CC[C@H](N6CCOCC6)CC5)c5ncnc(N)c45)ccc3[nH]2)cc1";"IC50";"'='";"70.0";"nM";"7.16";"";"";"UO_0000065";"13.69";"0.25";"2.48";"6.46";"False";"CHEMBL941657";"Inhibition of human IGF1R expressed in Sf21 cells by time-resolved fluorescence assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"Sf21";"None";"";"";"";"CHEMBL1957";"Insulin-like growth factor I receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1139781";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2007";"CHEMBL4106362";""
"CHEMBL248698";"";"0";"522.66";"1";"4.67";"15";"Cc1ccccc1Cc1nc2cc(-c3nn([C@H]4CC[C@H](N5CCOCC5)CC4)c4ncnc(N)c34)ccc2[nH]1";"IC50";"'='";"38.0";"nM";"7.42";"";"";"UO_0000065";"14.20";"0.26";"2.75";"6.70";"False";"CHEMBL941657";"Inhibition of human IGF1R expressed in Sf21 cells by time-resolved fluorescence assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"Sf21";"None";"";"";"";"CHEMBL1957";"Insulin-like growth factor I receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1139781";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2007";"CHEMBL4106362";""
"CHEMBL446250";"";"0";"591.76";"2";"5.06";"15";"COc1ccccc1Cc1nc2ccc(-c3nn([C@H]4CC[C@H](N5CCN(CC6CC6)CC5)CC4)c4ncnc(N)c34)cc2[nH]1";"IC50";"'='";"40.0";"nM";"7.40";"";"";"UO_0000065";"12.50";"0.23";"2.34";"6.49";"False";"CHEMBL964129";"Inhibition of IGF1R by time resolved fluorescence assay";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1957";"Insulin-like growth factor I receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1153290";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2009";"None";""
"CHEMBL467232";"";"0";"520.06";"2";"5.15";"12";"COc1cc2c(Nc3ccc(Sc4nccn4C)c(Cl)c3)c(C#N)cnc2cc1N1CCN(C)CC1";"IC50";"'='";"600.0";"nM";"6.22";"";"";"UO_0000065";"11.96";"0.24";"1.07";"7.57";"False";"CHEMBL1018146";"Inhibition of GST-IGF1R";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1957";"Insulin-like growth factor I receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1139310";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2009";"None";""
"CHEMBL103045";"";"0";"592.17";"2";"5.80";"3";"CCN1CCN(CCCOc2cc3ncc(C#N)c(Nc4ccc(Sc5nccn5C)c(Cl)c4)c3cc2OC)CC1";"IC50";"'='";"50.0";"nM";"7.30";"";"";"UO_0000065";"12.33";"0.24";"1.50";"7.98";"False";"CHEMBL1018146";"Inhibition of GST-IGF1R";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1957";"Insulin-like growth factor I receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1139310";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2009";"None";""
"CHEMBL394155";"";"0";"481.64";"1";"5.93";"6i.5";"Nc1nccn2c1c(-c1cccc(OCc3ccccc3)c1)nc2[C@H]1CC[C@H](CN2CCCC2)CC1";"IC50";"'='";"547.0";"nM";"6.26";"";"";"UO_0000065";"13.00";"0.24";"0.33";"9.12";"False";"CHEMBL885485";"Inhibition of IGF1-stimulated phosphorylation of human recombinant IGF1R expressed in NIH3T3 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"NIH3T3";"None";"";"";"";"CHEMBL1957";"Insulin-like growth factor I receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1139042";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2007";"CHEMBL3307716";""
"CHEMBL240035";"";"0";"467.62";"1";"5.54";"6i.4";"Nc1nccn2c1c(-c1cccc(OCc3ccccc3)c1)nc2[C@H]1CC[C@H](CN2CCC2)CC1";"IC50";"'='";"398.0";"nM";"6.40";"";"";"UO_0000065";"13.69";"0.25";"0.86";"9.32";"False";"CHEMBL885485";"Inhibition of IGF1-stimulated phosphorylation of human recombinant IGF1R expressed in NIH3T3 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"NIH3T3";"None";"";"";"";"CHEMBL1957";"Insulin-like growth factor I receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1139042";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2007";"CHEMBL3307716";""
"CHEMBL499584";"";"0";"634.18";"1";"3.78";"18";"COCC(=O)N1CCN(C2CCN(c3cc(C)c4nc(-c5c(NC[C@@H](O)c6cccc(Cl)c6)cc[nH]c5=O)[nH]c4c3)CC2)CC1";"IC50";"'='";"12.0";"nM";"7.92";"";"";"UO_0000065";"12.49";"0.24";"4.14";"6.10";"False";"CHEMBL1022735";"Inhibition of IGF1R";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1957";"Insulin-like growth factor I receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1155068";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2008";"None";""
"CHEMBL118258";"";"0";"486.54";"0";"4.62";"45";"CN1CCC(O)(c2cn(-c3ccnc(NC4CCCC4)n3)c(-c3cccc(C(F)(F)F)c3)n2)CC1";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL697347";"Inhibition of human insulin-like growth factor I receptor";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1957";"Insulin-like growth factor I receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1147483";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2004";"None";""
"CHEMBL245445";"";"0";"404.90";"1";"5.48";"6c.4";"Nc1nccn2c(C3CCC3)nc(-c3cccc(OCc4ccccc4Cl)c3)c12";"IC50";"'='";"343.0";"nM";"6.46";"";"";"UO_0000065";"15.97";"0.30";"0.98";"9.88";"False";"CHEMBL885484";"Inhibition of human recombinant GST-IGF1R activity";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1957";"Insulin-like growth factor I receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1139042";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2007";"None";""
"CHEMBL3903740";"";"0";"674.76";"2";"7.27";"74";"COc1cc(N2CCC(N(C)C)CC2)ccc1Nc1nccc(-c2c(-c3cccc(C(=O)Nc4c(F)cccc4F)c3)nc3ccccn23)n1";"IC50";"'<'";"100.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL3882757";"Inhibition of human GST-rTEV-tagged IGF1R (957 to 1367 residues) expressed in baculovirus infected insect Sf9 cells assessed as decrease in biotin-aminohexyl-AEEEEYMMMMAKKKK-NH2 phosphorylation after 1 hr by fluorometer";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"Sf9";"None";"";"";"";"CHEMBL1957";"Insulin-like growth factor I receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3882727";"38";"Patent Bioactivity Data";"";"2008";"CHEMBL3308860";""
